"","loc","year","srad_mean_growingseason","srad_sum_growingseason","tmax_mean_growingseason","tmin_mean_growingseason","vp_mean_growingseason","dayl_mean_growingseason","prcp_sum_growingseason","srad_mean_April","srad_sum_April","tmax_mean_April","tmin_mean_April","vp_mean_April","dayl_mean_April","prcp_sum_April","srad_mean_May","srad_sum_May","tmax_mean_May","tmin_mean_May","vp_mean_May","dayl_mean_May","prcp_sum_May","srad_mean_June","srad_sum_June","tmax_mean_June","tmin_mean_June","vp_mean_June","dayl_mean_June","prcp_sum_June","srad_mean_July","srad_sum_July","tmax_mean_July","tmin_mean_July","vp_mean_July","dayl_mean_July","prcp_sum_July","srad_mean_August","srad_sum_August","tmax_mean_August","tmin_mean_August","vp_mean_August","dayl_mean_August","prcp_sum_August","srad_mean_September","srad_sum_September","tmax_mean_September","tmin_mean_September","vp_mean_September","dayl_mean_September","prcp_sum_September","srad_mean_October","srad_sum_October","tmax_mean_October","tmin_mean_October","vp_mean_October","dayl_mean_October","prcp_sum_October","srad_mean_November","srad_sum_November","tmax_mean_November","tmin_mean_November","vp_mean_November","dayl_mean_November","prcp_sum_November","srad_mean_April_May","srad_sum_April_May","tmax_mean_April_May","tmin_mean_April_May","vp_mean_April_May","dayl_mean_April_May","prcp_sum_April_May","srad_mean_June_July","srad_sum_June_July","tmax_mean_June_July","tmin_mean_June_July","vp_mean_June_July","dayl_mean_June_July","prcp_sum_June_July","srad_mean_August_September","srad_sum_August_September","tmax_mean_August_September","tmin_mean_August_September","vp_mean_August_September","dayl_mean_August_September","prcp_sum_August_September","srad_mean_October_November","srad_sum_October_November","tmax_mean_October_November","tmin_mean_October_November","vp_mean_October_November","dayl_mean_October_November","prcp_sum_October_November","srad_mean_April_May_June_July","srad_sum_April_May_June_July","tmax_mean_April_May_June_July","tmin_mean_April_May_June_July","vp_mean_April_May_June_July","dayl_mean_April_May_June_July","prcp_sum_April_May_June_July","srad_mean_August_September_October_November","srad_sum_August_September_October_November","tmax_mean_August_September_October_November","tmin_mean_August_September_October_November","vp_mean_August_September_October_November","dayl_mean_August_September_October_November","prcp_sum_August_September_October_November"
"11","Coolidge, AZ",1980,453.073524590164,110549.94,35.6727049180328,15.3353278688525,813.795081967213,45635.676557377,25.7,494.539,14836.17,29.9893333333333,8.64866666666667,903.251666666667,46200.131,6.18,503.056129032258,15594.74,32.5654838709677,12.0077419354839,789.312258064516,49336.6964516129,6.57,544.950666666667,16348.52,41.662,17.033,750.722333333333,50901.1523333333,0,457.05064516129,14168.57,42.8787096774194,24.3158064516129,1190.51225806452,50164.925483871,5.92,466.796774193548,14470.7,40.5609677419355,22.9870967741935,1108.16161290323,47447.0051612903,2.87,452.742,13582.26,38.5913333333333,18.858,839.854333333333,43824.1206666667,4.16,386.065806451613,11968.04,32.6512903225806,12.3077419354839,562.287741935484,40084.5074193548,0,319.364666666667,9580.94,26.2836666666667,6.182,353.088666666667,36977.193,0,498.86737704918,30430.91,31.2985245901639,10.355737704918,845.348032786885,47794.1232786885,12.75,500.280163934426,30517.09,42.2803278688525,20.7340983606557,974.222131147541,50527.0042622951,5.92,459.884590163934,28052.96,39.5922950819672,20.956393442623,976.207213114754,45665.2586885246,7.03,353.261967213115,21548.98,29.5196721311475,9.29508196721311,459.402950819672,38556.32,0,499.573770491803,60948,36.7894262295082,15.5449180327869,909.785081967213,49160.5637704918,18.67,406.573278688525,49601.94,34.5559836065574,15.125737704918,717.805081967213,42110.7893442623,7.03
"12","El Paso, TX",1980,438.891393442623,214179,30.1757786885246,13.4045901639344,866.369918032787,45523.0125,377.28,494.863666666667,29691.82,25.5183333333333,6.452,373.310333333333,46063.2853333333,26.52,509.845806451613,31610.44,29.7241935483871,12.3948387096774,541.032580645161,49053.5848387097,8.64,518.251666666667,31095.1,39.2956666666667,19.3283333333333,870.803,50542.848,0,473.069032258065,29330.28,38.4645161290323,22.1383870967742,1030.3964516129,49842.2364516129,22.38,445.596129032258,27626.96,34.6645161290323,20.0312903225806,926.551290322581,47252.5780645161,90.44,379.645666666667,22778.74,30.445,16.8293333333333,1412.43266666667,43795.7483333333,161.36,376.78,23360.36,24.3783870967742,8.20032258064516,1063.37032258065,40226.6670967742,49.14,311.421666666667,18685.3,18.698,1.55733333333333,709.867,37264.3846666667,18.8,502.477540983607,61302.26,27.655737704918,9.47213114754098,458.546229508197,47582.9457377049,35.16,495.29,60425.38,38.8732786885246,20.756393442623,951.907868852459,50186.7995081967,22.38,413.161475409836,50405.7,32.5893442622951,18.4565573770492,1165.5093442623,45552.4978688525,251.8,344.636557377049,42045.66,21.5847540983607,4.93327868852459,889.516229508197,38769.8068852459,67.94,498.883770491803,121727.64,33.2645081967213,15.114262295082,705.227049180328,48884.8726229508,57.54,378.899016393443,92451.36,27.0870491803279,11.6949180327869,1027.51278688525,42161.1523770492,319.74
"13","Fabens, TX",1980,444.612172131148,108485.37,30.4711475409836,13.0661885245902,845.625081967213,45496.6670491803,210.89,499.547333333333,14986.42,26.0986666666667,6.247,357.297,46031.2443333333,8.57,521.867096774194,16177.88,30.5016129032258,12.11,528.758387096774,48987.3638709677,0,520.706333333333,15621.19,39.7813333333333,19.2246666666667,862.487,50459.106,0,481.191290322581,14916.93,38.8029032258065,21.6161290322581,997.087096774194,49766.79,12.11,453.986129032258,14073.57,34.641935483871,19.3006451612903,862.431935483871,47207.0696774194,38.78,384.182666666667,11525.48,30.7013333333333,16.457,1348.59566666667,43789.1043333333,124.58,381.806129032258,11835.99,24.4677419354839,8.03387096774194,1112.63387096774,40259.9512903226,13.8,311.597,9347.91,18.556,1.247,691.762666666667,37331.5566666667,13.05,510.890163934426,31164.3,28.3362295081967,9.22655737704918,444.433114754098,47533.5345901639,8.57,500.624918032787,30538.12,39.2840983606557,20.44,930.890327868852,50107.2732786885,12.11,419.656557377049,25599.05,32.7039344262295,17.902131147541,1101.52885245902,45526.1031147541,163.36,347.277049180328,21183.9,21.5603278688525,4.69606557377049,905.648032786885,38819.7572131148,26.85,505.757540983607,61702.42,33.8101639344262,14.8332786885246,687.661721311475,48820.4039344262,20.68,383.466803278689,46782.95,27.132131147541,11.2990983606557,1003.58844262295,42172.9301639344,190.21
"14","Florence, SC",1980,369.584590163934,90178.6399999999,28.3698360655738,14.627868852459,1785.92586065574,45751.7897131148,623.56,442.144666666667,13264.34,24.852,10.1156666666667,1279.94133333333,46340.8626666667,59.63,410.991612903226,12740.74,28.5161290322581,13.8845161290323,1623.30483870968,49628.3525806452,96.19,400.385,12011.55,31.2103333333333,17.9826666666667,2080.83766666667,51270.7603333333,63.83,400.56,12417.36,34.4316129032258,21.2316129032258,2491.89129032258,50497.5738709677,78.18,384.866129032258,11930.85,34.5238709677419,20.5438709677419,2430.77322580645,47647.0635483871,108.96,336.308,10089.24,32.3096666666667,19.5203333333333,2287.979,43853.282,92.38,324.228709677419,10051.09,23.1058064516129,9.28741935483871,1218.48612903226,39938.3032258064,77.07,255.782333333333,7673.47,17.7726666666667,4.24233333333333,853.501666666667,36681.315,47.32,426.312786885246,26005.08,26.7140983606557,12.0309836065574,1454.43754098361,48011.5542622951,155.82,400.47393442623,24428.91,32.8473770491803,19.6337704918033,2289.7337704918,50877.8295081967,142.01,360.985081967213,22020.09,33.4349180327869,20.0404918032787,2360.54655737705,45781.2693442623,201.34,290.566557377049,17724.56,20.4829508196721,6.80622950819672,1038.98557377049,38336.5057377049,124.39,413.393360655738,50433.99,29.780737704918,15.8323770491803,1872.0856557377,49444.6918852459,297.83,325.775819672131,39744.65,26.9589344262295,13.4233606557377,1699.76606557377,42058.8875409836,325.73
"15","Jackson, TN",1980,358.662418032787,87513.6300000001,26.9749590163934,13.7010245901639,1727.93471311475,45894.917295082,774.36,392.022333333333,11760.67,20.339,7.41866666666667,1051.97033333333,46513.8873333333,153.3,407.897741935484,12644.83,26.0687096774194,13.1145161290323,1550.20225806452,49987.68,56.72,408.952333333333,12268.57,30.7486666666667,18.1016666666667,2117.614,51726.8536666667,157.6,400.491612903226,12415.24,35.3054838709677,22.1048387096774,2677.09516129032,50907.73,63.52,401.632258064516,12450.6,35.1893548387097,20.9558064516129,2496.98193548387,47893.1925806452,15.66,307.933333333333,9238,30.7766666666667,17.605,2050.48766666667,43889.1136666667,128.09,326.980967741936,10136.41,21.7545161290323,7.10161290322581,1064.41774193548,39758.5370967742,87.59,219.977,6599.31,15.27,2.92366666666667,785.476666666667,36316.7616666667,111.88,400.090163934426,24405.5,23.2508196721311,10.3132786885246,1305.17016393443,48279.2573770492,210.02,404.65262295082,24683.81,33.0644262295082,20.1360655737705,2401.94049180328,51310.577704918,221.12,355.550819672131,21688.6,33.0191803278689,19.307868852459,2277.39459016393,45923.973442623,143.75,274.35606557377,16735.72,18.5654098360656,5.04688524590164,927.233606557377,38065.8606557377,199.47,402.371393442623,49089.31,28.1576229508197,15.2246721311475,1853.55532786885,49794.9175409836,431.14,314.953442622951,38424.32,25.7922950819672,12.1773770491803,1602.31409836066,41994.9170491803,343.22
"16","Lamesa, TX",1980,415.69106557377,101428.62,28.9977868852459,13.1902868852459,1200.83913934426,45613.9587704918,448.43,487.645666666667,14629.37,24.921,5.23266666666667,334.488333333333,46173.7743333333,33.7,462.461290322581,14336.3,28.7716129032258,12.8035483870968,887.543870967742,49282.1312903226,95.73,456.695666666667,13700.87,36.01,19.3926666666667,1834.32433333333,50832.0603333333,37.88,448.742580645161,13911.02,37.5829032258065,20.9261290322581,2056.60806451613,50102.7167741935,0,442.332258064516,13712.3,34.5732258064516,19.7687096774194,1329.25064516129,47409.5506451613,24.11,362.472,10874.16,29.4006666666667,17.0203333333333,1254.76466666667,43818.6566666667,231.04,386.471612903226,11980.62,24.3535483870968,8.8341935483871,1182.70064516129,40111.8874193548,2.11,276.132666666667,8283.98,16.0596666666667,1.225,705.274333333333,37032.5443333333,23.86,474.847049180328,28965.67,26.877868852459,9.08016393442623,615.549344262295,47753.431147541,129.43,452.65393442623,27611.89,36.8093442622951,20.1719672131148,1947.28819672131,50461.4103278688,37.88,403.056721311475,24586.46,32.0293442622951,18.4170491803279,1292.61819672131,45643.5372131148,255.15,332.206557377049,20264.6,20.2745901639344,5.09196721311475,947.900819672131,38597.4563934426,25.97,463.750491803279,56577.56,31.843606557377,14.6260655737705,1281.4187704918,49107.4207377049,167.31,367.631639344262,44851.06,26.1519672131148,11.7545081967213,1120.25950819672,42120.4968032787,281.12
"17","Lubbock, TX",1980,412.067991803279,100544.59,28.0645081967213,12.4565163934426,1128.96389344262,45696.0501229508,343.5,476.133666666667,14284.01,23.4836666666667,4.40033333333333,324.616666666667,46273.3453333333,24.43,452.209032258064,14018.48,27.0854838709677,11.6361290322581,734.669032258064,49488.3603225806,74.2,466.475666666667,13994.27,35.5096666666667,19.0343333333333,1579.242,51093.2873333333,35.49,453.247741935484,14050.68,36.8503225806452,20.2551612903226,1761.79903225806,50337.875483871,6.89,424.631935483871,13163.59,33.9335483870968,19.4496774193548,1553.6164516129,47551.0680645161,35.67,369.216,11076.48,28.8663333333333,16.37,1280.435,43839.2936666667,121.31,386.11935483871,11969.7,23.5148387096774,7.81258064516129,1104.49548387097,40008.4490322581,0,266.246,7987.38,14.968,0.383,671.546666666667,36823.3366666667,45.51,463.975245901639,28302.49,25.3140983606557,8.07754098360656,533.00393442623,47907.2054098361,98.63,459.753278688525,28044.95,36.1909836065574,19.6547540983607,1672.0168852459,50709.3895081967,42.38,397.378196721311,24240.07,31.4414754098361,17.9350819672131,1419.26491803279,45725.6052459016,156.98,327.165245901639,19957.08,19.3114754098361,4.15868852459016,891.569836065574,38442.0003278689,45.51,461.864262295082,56347.44,30.7525409836066,13.8661475409836,1102.51040983607,49308.2974590164,141.01,362.271721311475,44197.15,25.3764754098361,11.0468852459016,1155.41737704918,42083.8027868852,202.49
"18","Mangum, OK",1980,387.910327868852,94650.12,30.1804918032787,14.3783196721311,1532.99979508197,45819.7980327869,459.57,461.109,13833.27,23.929,6.156,634.469,46423.14,45.39,396.606774193548,12294.81,27.13,13.0648387096774,1413.4264516129,49799.1161290323,310.21,424.600333333333,12738.01,35.717,20.753,2462.03666666667,51487.4066666667,18.22,412.050322580645,12773.56,40.2377419354839,23.4070967741935,2893.65677419355,50692.4464516129,0,390.061935483871,12091.92,38.0190322580645,22.6348387096774,2486.79709677419,47764.0825806452,21.26,386.446333333333,11593.39,32.1766666666667,18.3073333333333,925.932333333333,43870.3236666667,35.22,376.139032258065,11660.31,25.968064516129,8.31129032258064,732.651612903226,39852.8219354839,13.31,255.495,7664.85,17.912,2.062,668.544,36508.071,15.96,428.329180327869,26128.08,25.555737704918,9.66704918032787,1030.33262295082,48138.8,355.6,418.222459016393,25511.57,38.0144262295082,22.1018032786885,2681.38459016393,51083.4104918033,18.22,388.283770491803,23685.31,35.145737704918,20.5065573770492,1719.15868852459,45849.1191803279,56.48,316.805901639344,19325.16,22.0060655737705,5.23786885245902,701.123278688525,38207.8624590164,29.27,423.275819672131,51639.65,31.7850819672131,15.8844262295082,1855.85860655738,49611.1052459016,373.82,352.544836065574,43010.47,28.5759016393443,12.8722131147541,1210.14098360656,42028.4908196721,85.75
"19","Marana, AZ",1980,428.14856557377,208936.5,34.2843032786885,15.6547131147541,1248.72327868852,45586.9851639344,419.64,490.872,29452.32,28.8063333333333,9.05966666666667,842.712666666667,46141.0246666667,28.48,505.573870967742,31345.58,31.3432258064516,12.3645161290323,714.127096774194,49214.3548387097,6.32,528.507666666667,31710.46,40.698,18.0653333333333,808.263666666667,50746.2616666667,10.08,430.284838709677,26677.66,40.9041935483871,24.2112903225806,1202.08161290323,50025.4561290323,105.46,417.158709677419,25863.84,38.5609677419355,22.5964516129032,1898.21774193548,47363.0135483871,167.28,396.135666666667,23768.14,37.1423333333333,19.1473333333333,2072.80433333333,43811.8676666667,81.84,345.32,21409.84,30.9945161290323,12.9716129032258,1553.33161290323,40145.9106451613,20.18,311.811,18708.66,25.6693333333333,6.504,885.818666666667,37101.299,0,498.343442622951,60797.9,30.0955737704918,10.7391803278689,777.365901639344,47702.8809836066,34.8,478.591147540984,58388.12,40.8027868852459,21.1886885245902,1008.4006557377,50379.9506557377,115.54,406.819508196721,49631.98,37.8632786885246,20.9001639344262,1984.08,45616.5483606557,249.12,328.840163934426,40118.5,28.3755737704918,9.79081967213115,1225.04655737705,38648.5606557377,20.18,488.467295081967,119186.02,35.4491803278689,15.9639344262295,892.883278688525,49041.4158196721,150.34,367.829836065574,89750.48,33.1194262295082,15.3454918032787,1604.56327868852,42132.5545081967,269.3
"20","Marianna, AR",1980,365.454221311475,89170.83,28.1020081967213,15.2322950819672,1892.50508196721,45808.3766803279,954.92,412.854,12385.62,21.4846666666667,8.94666666666667,1171.153,46409.3306666667,127.04,397.688387096774,12328.34,27.0183870967742,15.248064516129,1764.28387096774,49770.4406451613,131,410.604333333333,12318.13,32.3476666666667,20.1856666666667,2403.84333333333,51451.014,135.39,402.771290322581,12485.91,36.8167741935484,23.1706451612903,2855.25548387097,50659.7158064516,184.46,401.864838709677,12457.81,35.8061290322581,21.9954838709677,2655.42225806452,47744.4374193548,0,330.100333333333,9903.01,32.0146666666667,18.7706666666667,2202.30133333333,43867.4643333333,137.41,334.056129032258,10355.74,22.9777419354839,8.92064516129032,1189.70064516129,39867.17,81.61,231.209,6936.27,16.0096666666667,4.34033333333333,868.259333333333,36537.1653333333,158.01,405.146885245902,24713.96,24.2968852459016,12.1490163934426,1472.58016393443,48117.4357377049,258.04,406.623606557377,24804.04,34.6188524590164,21.7026229508197,2633.24950819672,51048.878852459,319.85,366.570819672131,22360.82,33.9414754098361,20.4095081967213,2432.57590163934,45837.7293442623,137.41,283.475573770492,17292.01,19.5508196721311,6.66803278688525,1031.61475409836,38229.4627868852,239.62,405.885245901639,49518,29.457868852459,16.9258196721311,2052.91483606557,49583.157295082,577.89,325.023196721311,39652.83,26.7461475409836,13.5387704918033,1732.09532786885,42033.5960655738,377.03
"21","Maricopa, AZ",1980,448.654303278689,109471.65,35.3289754098361,15.863237704918,792.17393442623,45646.5820901639,18.54,501.259333333333,15037.78,29.7433333333333,8.856,582.033333333333,46213.363,6.65,494.049677419355,15315.54,32.0729032258064,12.8358064516129,701.465806451613,49364.094516129,9.66,532.297666666667,15968.93,41.3386666666667,18.198,817.252,50935.8513333333,0,452.005161290323,14012.16,42.8951612903226,25.2967741935484,1267.25161290323,50196.1638709677,0,457.714516129032,14189.15,40.3225806451613,24.0651612903226,1188.38903225806,47465.8103225806,0,450.951,13528.53,38.2826666666667,19.3536666666667,871.692666666667,43826.8633333333,2.18,385.712903225806,11957.1,32.2087096774194,11.9296774193548,546.919032258064,40070.7616129032,0.05,315.415333333333,9462.46,25.5616666666667,6.015,344.543666666667,36949.3986666667,0,497.595409836066,30353.32,30.9272131147541,10.8785245901639,642.728524590164,47814.5544262295,16.31,491.493278688525,29981.09,42.1296721311475,21.8055737704918,1045.94032786885,50559.9445901639,0,454.388196721311,27717.68,39.3193442622951,21.7480327868852,1032.63672131148,45676.1642622951,2.18,351.140327868852,21419.56,28.9396721311475,9.02081967213115,447.390163934426,38535.6650819672,0.05,494.544344262295,60334.41,36.5284426229508,16.3420491803279,844.334426229508,49187.2495081967,16.31,402.764262295082,49137.24,34.1295081967213,15.3844262295082,740.013442622951,42105.9146721311,2.23
"22","Milan, TN",1980,357.027090163934,87114.61,26.7368032786885,13.3646721311475,1694.49807377049,45924.2248770492,749.77,382.966333333333,11488.99,19.9336666666667,7.21833333333333,1038.15633333333,46549.254,135.32,410.458387096774,12724.21,25.7967741935484,12.6529032258065,1505.29935483871,50061.2319354839,60.45,405.059666666667,12151.79,30.6223333333333,17.911,2095.56666666667,51820.3146666667,155.35,396.312903225806,12285.7,35.04,21.6877419354839,2619.75806451613,50991.7309677419,64.29,400.82,12425.42,35.2035483870968,20.8006451612903,2477.0235483871,47943.5225806452,13.48,314.227666666667,9426.83,30.5493333333333,17.1043333333333,1991.024,43896.4353333333,113.47,321.044193548387,9952.37,21.4348387096774,6.7041935483871,1038.18548387097,39721.7922580645,96.13,221.976666666667,6659.3,14.963,2.55866666666667,762.228666666667,36242.138,111.28,396.937704918033,24213.2,22.9132786885246,9.98016393442623,1275.5568852459,48334.0296721311,195.77,400.614590163934,24437.49,32.8673770491803,19.8303278688525,2361.95901639344,51399.231147541,219.64,358.233606557377,21852.25,32.9145901639344,18.9827868852459,2238.00737704918,45953.1518032787,126.95,272.322459016393,16611.67,18.2519672131148,4.66540983606557,902.469016393443,38010.4868852459,207.41,398.776147540984,48650.69,27.8903278688525,14.9052459016393,1818.75795081967,49866.6304098361,415.41,315.278032786885,38463.92,25.5832786885246,11.8240983606557,1570.23819672131,41981.8193442623,334.36
"23","Pecos, TX",1980,428.189303278688,104478.19,31.4535655737705,13.93,1068.76713114754,45491.4186885246,378.05,506.037,15181.11,27.722,5.687,341.883666666667,46024.8596666667,10.8,484.380322580645,15015.79,31.8887096774194,13.3858064516129,594.707741935484,48974.1725806452,37.83,474.809333333333,14244.28,39.5966666666667,20.682,1404.19533333333,50442.4263333333,58.58,460.472258064516,14274.64,39.6706451612903,22.1693548387097,1675.27451612903,49751.7609677419,0,444.063870967742,13765.98,36.5467741935484,20.471935483871,1373.47709677419,47198.0025806452,28.53,372.512666666667,11175.38,31.8943333333333,17.9573333333333,1223.24366666667,43787.7796666667,198.9,390.482258064516,12104.95,25.9561290322581,9.06193548387097,1199.85516129032,40266.5832258065,5.5,290.535333333333,8716.06,18.0783333333333,1.71233333333333,718.558333333333,37344.9363333333,37.91,495.031147540984,30196.9,29.8395081967213,9.59950819672131,470.368032786885,47523.6908196721,48.63,467.523278688525,28518.92,39.634262295082,21.437868852459,1541.9568852459,50091.4324590164,58.58,408.874754098361,24941.36,34.2586885245902,19.2352459016393,1299.59180327869,45520.8437704918,227.43,341.328032786885,20821.01,22.0818032786885,5.44737704918033,963.151803278689,38829.707704918,43.41,481.277213114754,58715.82,34.7368852459016,15.5186885245902,1006.16245901639,48807.5616393443,107.21,375.101393442623,45762.37,28.1702459016393,12.3413114754098,1131.37180327869,42175.2757377049,270.84
"24","Phoenix, AZ",1980,438.140204918033,106906.21,34.8899590163934,17.0220081967213,897.369385245902,45679.4882377049,29.93,475.882,14276.46,29.2333333333333,10.8393333333333,993.711666666667,46253.269,6.21,482.947096774194,14971.36,31.3648387096774,14.198064516129,883.447741935484,49446.7593548387,6.49,518.434666666667,15553.04,40.153,19.4763333333333,885.436333333333,51040.5706666667,0,445.02064516129,13795.64,42.2683870967742,25.5696774193548,1290.83419354839,50290.43,5.87,452.694516129032,14033.53,39.751935483871,24.2564516129032,1194.40161290323,47522.5312903226,6.34,444.003666666667,13320.11,37.8773333333333,20.1043333333333,908.791,43835.1326666667,5.02,371.28,11509.68,32.2467741935484,14.0987096774194,630.566774193548,40029.305483871,0,314.879666666667,9446.39,26.0216666666667,7.29866666666667,378.106666666667,36865.5383333333,0,479.472459016393,29247.82,30.3165573770492,12.5462295081967,937.675901639344,47876.1903278689,12.7,481.125901639344,29348.68,41.2280327868852,22.5729508196721,1091.45819672131,50659.3516393443,5.87,448.420327868852,27353.64,38.83,22.2144262295082,1053.93737704918,45709.056557377,11.36,343.542131147541,20956.07,29.1852459016393,10.7544262295082,506.40606557377,38473.3544262295,0,480.299180327869,58596.5,35.7722950819672,17.5595901639344,1014.56704918033,49267.7709836066,18.57,395.981229508197,48309.71,34.0076229508197,16.4844262295082,780.171721311475,42091.2054918033,11.36
"25","Portageville, MO",1980,359.736065573771,87775.6,27.2450819672131,13.8222131147541,1715.22762295082,45977.5804508197,596.01,400.078333333333,12002.35,19.9363333333333,7.72766666666667,1075.163,46613.5816666667,102.76,408.112580645161,12651.49,26.211935483871,12.9945161290323,1539.36419354839,50195.1106451613,80.72,405.038,12151.14,31.6346666666667,18.427,2163.48133333333,51990.53,63.15,404.945483870968,12553.31,36.9203225806452,22.4567741935484,2574.56709677419,51144.6761290323,52.54,376.205806451613,11662.38,35.5745161290323,21.6154838709677,2545.04193548387,48035.0916129032,47.33,334.834,10045.02,30.5483333333333,17.238,1968.215,43909.748,79.91,323.427096774194,10026.24,22.0161290322581,7.13548387096774,1062.09806451613,39654.9538709677,75.09,222.789,6683.67,14.727,2.68566666666667,765.218333333333,36106.3013333333,94.51,404.16131147541,24653.84,23.1255737704918,10.404262295082,1311.06852459016,48433.7029508197,183.48,404.990983606557,24704.45,34.3208196721312,20.4749180327869,2372.3937704918,51560.6698360656,115.69,355.859016393443,21707.4,33.1026229508197,19.4626229508197,2261.35655737705,46006.2340983607,127.24,273.932950819672,16709.91,18.4313114754098,4.94704918032787,916.091639344262,37909.7149180328,169.6,404.576147540984,49358.29,28.7231967213115,15.4395901639344,1841.73114754098,49997.1863934426,299.17,314.895983606557,38417.31,25.7669672131148,12.2048360655738,1588.72409836066,41957.9745081967,296.84
"26","Ridgley, TN",1980,358.275245901639,87419.16,27.0547950819672,13.9964344262295,1747.68717213115,45959.7080327869,672.92,402.074333333333,12062.23,19.8803333333333,7.86366666666667,1085.412,46592.0416666667,109.31,412.416129032258,12784.9,26.0661290322581,13.081935483871,1547.29258064516,50150.2687096774,72.66,404.350666666667,12130.52,31.4856666666667,18.4796666666667,2173.209,51933.5043333333,89.8,395.636774193548,12264.74,36.3741935483871,22.5322580645161,2692.29741935484,51093.4419354839,54.63,382.841935483871,11868.1,35.32,21.7096774193548,2562.62322580645,48004.4283870968,27.92,324.418666666667,9732.56,30.3723333333333,17.4826666666667,2017.962,43905.2903333333,118.18,322.200967741935,9988.23,21.8406451612903,7.44225806451613,1084.33580645161,39677.3341935484,85.45,219.596,6587.88,14.7196666666667,3.08666666666667,788.505333333333,36151.8,114.97,407.33,24847.13,23.0239344262295,10.5155737704918,1320.13819672131,48400.3209836066,181.97,399.922295081967,24395.26,33.97,20.5391803278689,2437.00803278689,51506.5873770492,144.43,354.109180327869,21600.66,32.8867213114754,19.6308196721311,2294.75704918033,45988.458852459,146.1,271.739508196721,16576.11,18.3385245901639,5.30016393442623,938.845409836066,37943.4649180328,200.42,403.626147540984,49242.39,28.4969672131148,15.5273770491803,1878.5731147541,49953.4541803279,326.4,312.924344262295,38176.77,25.6126229508197,12.4654918032787,1616.8012295082,41965.9618852459,346.52
"27","Rocky Mount, NC",1980,364.68356557377,88982.79,26.8317213114754,13.2518442622951,1651.38364754098,45930.1143032787,629.53,436.848333333333,13105.45,23.68,8.642,1158.746,46556.358,62.26,396.072580645161,12278.25,26.8325806451613,12.9206451612903,1543.10161290323,50076.0116129032,100.84,417.904,12537.12,30.0573333333333,16.1576666666667,1858.52166666667,51839.0996666667,57.9,391.370322580645,12132.48,33.0570967741935,20.0222580645161,2340.02903225806,51008.6125806452,76.32,393.707096774194,12204.92,33.7987096774194,19.8545161290323,2329.73580645161,47953.6341935484,59.11,334.449666666667,10033.49,30.5663333333333,17.8263333333333,2082.48466666667,43897.9053333333,85.16,297.216451612903,9213.71,20.8222580645161,8.31258064516129,1142.58967741935,39714.4103225806,117.65,249.245666666667,7477.37,15.6,2.00866666666667,730.863333333333,36227.1423333333,70.29,416.126229508197,25383.7,25.282131147541,10.816393442623,1354.07426229508,48345.0344262295,163.1,404.419672131148,24669.6,31.5818032786885,18.1216393442623,2103.22213114754,51417.048852459,134.22,364.564098360656,22238.41,32.2090163934426,18.8570491803279,2208.1368852459,45959.013442623,144.27,273.624262295082,16691.08,18.2539344262295,5.21229508196721,940.10131147541,37999.3604918033,187.94,410.272950819672,50053.3,28.4319672131148,14.4690163934426,1728.64819672131,49881.0416393443,297.32,319.094180327869,38929.49,25.2314754098361,12.0346721311475,1574.11909836066,41979.1869672131,332.21
"28","Safford, AZ",1980,454.14856557377,221624.5,31.5467213114754,11.6453278688525,672.490860655738,45624.8021311475,172.44,507.857333333333,30471.44,26.3256666666667,4.79033333333333,543.126,46186.9356666667,0,518.847096774194,32168.52,29.511935483871,9.55935483870968,510.323548387097,49309.3761290323,1.78,543.534,32612.04,38.999,15.1733333333333,668.948333333333,50866.5553333333,0,455.368387096774,28232.84,38.8283870967742,20.6225806451613,934.899032258064,50133.7758064516,49.6,462.943225806452,28702.48,35.7103225806452,18.798064516129,834.325806451613,47428.2532258065,35.3,444.739333333333,26684.36,34.246,14.8436666666667,838.835333333333,43821.384,51.5,383.274838709677,23763.04,27.4261290322581,7.77225806451613,603.951612903226,40098.2148387097,6.14,316.496333333333,18989.78,21.15,1.264,439.066,37004.9083333333,28.12,513.442295081967,62639.96,27.9449180327869,7.21393442622951,526.455901639344,47773.7496721311,1.78,498.728524590164,60844.88,38.9122950819672,17.9426229508197,804.103606557377,50494.1591803279,49.6,453.990491803279,55386.84,34.9901639344262,16.8532786885246,836.543606557377,45654.3831147541,86.8,350.432950819672,42752.82,24.3395081967213,4.57147540983607,522.860327868852,38576.916557377,34.26,506.085409836066,123484.84,33.428606557377,12.5782786885246,665.279754098361,49133.9544262295,51.38,402.211721311475,98139.66,29.6648360655738,10.7123770491803,679.701967213115,42115.6498360656,121.06
