year,loc,lat,lon,irrigation,str_emmean,srad_mean_growingseason,srad_sum_growingseason,tmax_mean_growingseason,tmin_mean_growingseason,tamp_mean_growingseason,gdd_mean_growingseason,gdd_sum_growingseason,vp_mean_growingseason,dayl_mean_growingseason,prcp_sum_growingseason,srad_mean_April,srad_sum_April,tmax_mean_April,tmin_mean_April,tamp_mean_April,gdd_mean_April,gdd_sum_April,vp_mean_April,dayl_mean_April,prcp_sum_April,srad_mean_May,srad_sum_May,tmax_mean_May,tmin_mean_May,tamp_mean_May,gdd_mean_May,gdd_sum_May,vp_mean_May,dayl_mean_May,prcp_sum_May,srad_mean_June,srad_sum_June,tmax_mean_June,tmin_mean_June,tamp_mean_June,gdd_mean_June,gdd_sum_June,vp_mean_June,dayl_mean_June,prcp_sum_June,srad_mean_July,srad_sum_July,tmax_mean_July,tmin_mean_July,tamp_mean_July,gdd_mean_July,gdd_sum_July,vp_mean_July,dayl_mean_July,prcp_sum_July,srad_mean_August,srad_sum_August,tmax_mean_August,tmin_mean_August,tamp_mean_August,gdd_mean_August,gdd_sum_August,vp_mean_August,dayl_mean_August,prcp_sum_August,srad_mean_September,srad_sum_September,tmax_mean_September,tmin_mean_September,tamp_mean_September,gdd_mean_September,gdd_sum_September,vp_mean_September,dayl_mean_September,prcp_sum_September,srad_mean_October,srad_sum_October,tmax_mean_October,tmin_mean_October,tamp_mean_October,gdd_mean_October,gdd_sum_October,vp_mean_October,dayl_mean_October,prcp_sum_October,srad_mean_November,srad_sum_November,tmax_mean_November,tmin_mean_November,tamp_mean_November,gdd_mean_November,gdd_sum_November,vp_mean_November,dayl_mean_November,prcp_sum_November,srad_mean_April_May,srad_sum_April_May,tmax_mean_April_May,tmin_mean_April_May,tamp_mean_April_May,gdd_mean_April_May,gdd_sum_April_May,vp_mean_April_May,dayl_mean_April_May,prcp_sum_April_May,srad_mean_June_July,srad_sum_June_July,tmax_mean_June_July,tmin_mean_June_July,tamp_mean_June_July,gdd_mean_June_July,gdd_sum_June_July,vp_mean_June_July,dayl_mean_June_July,prcp_sum_June_July,srad_mean_August_September,srad_sum_August_September,tmax_mean_August_September,tmin_mean_August_September,tamp_mean_August_September,gdd_mean_August_September,gdd_sum_August_September,vp_mean_August_September,dayl_mean_August_September,prcp_sum_August_September,srad_mean_October_November,srad_sum_October_November,tmax_mean_October_November,tmin_mean_October_November,tamp_mean_October_November,gdd_mean_October_November,gdd_sum_October_November,vp_mean_October_November,dayl_mean_October_November,prcp_sum_October_November,srad_mean_April_May_June_July,srad_sum_April_May_June_July,tmax_mean_April_May_June_July,tmin_mean_April_May_June_July,tamp_mean_April_May_June_July,gdd_mean_April_May_June_July,gdd_sum_April_May_June_July,vp_mean_April_May_June_July,dayl_mean_April_May_June_July,prcp_sum_April_May_June_July,srad_mean_August_September_October_November,srad_sum_August_September_October_November,tmax_mean_August_September_October_November,tmin_mean_August_September_October_November,tamp_mean_August_September_October_November,gdd_mean_August_September_October_November,gdd_sum_August_September_October_November,vp_mean_August_September_October_November,dayl_mean_August_September_October_November,prcp_sum_August_September_October_November,region,state
1993,"Altus, OK",34.6378,99.334,irrigated,28.12622235387988,383.167745901639,93492.93,27.7613114754098,13.2725819672131,14.4887295081967,7.33821721311475,1790.525,1679.82340163934,45833.7365983607,566.74,437.725666666667,13131.77,22.1456666666667,7.18666666666667,14.959,3.4195,102.585,953.630333333333,46269.9483333333,89.5,396.15935483871,12280.94,26.4196774193548,13.5274193548387,12.8922580645161,5.61758064516129,174.145,1576.73,49652.6041935484,177.44,421.773333333333,12653.2,32.707,19.0436666666667,13.6633333333333,10.3161666666667,309.485,2217.20566666667,51397.3386666667,58.63,404.633870967742,12543.65,36.3383870967742,22.8935483870968,13.4448387096774,13.8693548387097,429.95,2795.36548387097,50690.6080645161,52.86,406.03935483871,12587.22,35.5861290322581,21.2287096774194,14.3574193548387,12.7246774193548,394.465,2420.33483870968,47840.32,77.1,385.935333333333,11578.06,29.8613333333333,14.4603333333333,15.401,7.56333333333333,226.9,1678.758,43997.1796666667,54.69,331.585483870968,10279.15,23.5203225806452,7.99838709677419,15.521935483871,4.10967741935484,127.4,1132.69129032258,40006.3564516129,33.79,281.298,8438.94,15.1513333333333,-0.576666666666667,15.728,0.853166666666667,25.595,623.677333333333,36653.706,22.73,416.601803278689,25412.71,24.3177049180328,10.4090163934426,13.9086885245902,4.53655737704918,276.73,1270.28754098361,47989.0029508197,266.94,413.063114754098,25196.85,34.5524590163934,21.0001639344262,13.5522950819672,12.1218852459016,739.435,2511.02459016393,51038.1804918033,111.49,396.152131147541,24165.28,32.7706557377049,17.9,14.8706557377049,10.1863114754098,621.365,2055.62491803279,45950.2509836066,131.79,306.85393442623,18718.09,19.4044262295082,3.78114754098361,15.6232786885246,2.50811475409836,152.995,882.356557377049,38357.5119672131,56.52,414.832459016393,50609.56,29.4350819672131,15.7045901639344,1675.12,8.32922131147541,1016.165,1890.65606557377,49513.5917213115,378.43,351.503032786885,42883.37,26.0875409836066,10.8405737704918,1860.13,6.3472131147541,774.36,1468.99073770492,42153.8814754098,188.31,Southwest,Oklahoma
1994,"Altus, OK",34.6378,99.334,irrigated,31.560121569251187,382.95618852459,93441.31,29.2123360655738,14.3408606557377,14.8714754098361,7.92842213114754,1934.535,1591.66495901639,45833.7365983607,492.31,447.546,13426.38,25.4746666666667,7.18,18.2946666666667,4.978,149.34,862.769333333333,46269.9483333333,88.15,392.505806451613,12167.68,26.5161290322581,13.7296774193548,12.7864516129032,5.80129032258064,179.84,1585.23580645161,49652.6041935484,81.37,439.562,13186.86,36.2013333333333,20.8236666666667,15.3776666666667,12.5058333333333,375.175,2293.55133333333,51397.3386666667,38.29,411.270322580645,12749.38,35.7554838709677,20.5909677419355,15.1645161290323,12.4196774193548,385.01,2344.66483870968,50690.6080645161,48.22,420.467741935484,13034.5,36.1441935483871,20.3945161290323,15.7496774193548,12.5608064516129,389.385,1958.97096774194,47840.32,20.62,391.381,11741.43,31.061,15.8773333333333,15.1836666666667,8.72716666666667,261.815,1532.52333333333,43997.1796666667,29.27,298.957096774194,9267.67,24.9048387096774,11.3167741935484,13.588064516129,4.82435483870968,149.555,1261.52774193548,40006.3564516129,54.07,262.247,7867.41,17.4253333333333,4.525,12.9003333333333,1.4805,44.415,867.951666666667,36653.706,132.32,419.574754098361,25594.06,26.0039344262295,10.5085245901639,15.4954098360656,5.39639344262295,329.18,1229.92442622951,47989.0029508197,169.52,425.184262295082,25936.24,35.9747540983607,20.7054098360656,15.2693442622951,12.4620491803279,760.185,2319.52704918033,51038.1804918033,86.51,406.162786885246,24775.93,33.644262295082,18.1729508196721,15.4713114754098,10.6754098360656,651.2,1749.24262295082,45950.2509836066,49.89,280.902950819672,17135.08,21.226393442623,7.97655737704918,13.2498360655738,3.17983606557377,193.97,1067.96573770492,38357.5119672131,186.39,422.379508196721,51530.3,30.9893442622951,15.6069672131148,1876.65,8.92922131147541,1089.365,1774.72573770492,49513.5917213115,256.03,343.532868852459,41911.01,27.4353278688525,13.0747540983607,1751.99,6.92762295081967,845.17,1408.60418032787,42153.8814754098,236.28,Southwest,Oklahoma
1996,"Altus, OK",34.6378,99.334,irrigated,26.523886592025303,379.802786885246,92671.8799999999,28.902131147541,14.6109836065574,14.2911475409836,8.03397540983607,1960.29,1474.47073770492,45796.9897131148,648.27,494.287666666667,14828.63,25.9446666666667,6.791,19.1536666666667,5.25433333333333,157.63,373.863333333333,46395.5593333333,0,437.626129032258,13566.41,33.0529032258065,17.3103225806452,15.7425806451613,10.1898387096774,315.885,782.704516129032,49741.8509677419,31.96,419.118,12573.54,34.3193333333333,19.8963333333333,14.423,11.5045,345.135,1741.78233333333,51414.734,88.53,380.872903225806,11807.06,35.76,22.1838709677419,13.5761290322581,12.8706451612903,398.99,2439.73580645161,50627.0877419355,155.66,349.309032258065,10828.58,32.7754838709677,20.8670967741935,11.9083870967742,11.1845161290323,346.72,2476.53806451613,47724.8503225806,177.53,367.724333333333,11031.73,28.3153333333333,16.1773333333333,12.138,7.27466666666667,218.24,1880.20466666667,43864.6123333333,107.56,332.677419354839,10313,24.7283870967742,10.078064516129,14.6503225806452,4.56483870967742,141.51,1262.68419354839,39881.4770967742,45.05,257.431,7722.93,15.964,3.184,12.78,1.206,36.18,802.793666666667,36566.169,41.98,465.492459016393,28395.04,29.5570491803279,12.1368852459016,17.4201639344262,7.76254098360656,473.515,581.635081967213,48096.1337704918,31.96,399.681967213115,24380.6,35.0514754098361,21.0588524590164,13.9926229508197,12.1987704918033,744.125,2096.48,51014.4547540984,244.19,358.365737704918,21860.31,30.5819672131148,18.5606557377049,12.0213114754098,9.2616393442623,564.96,2183.2593442623,45826.3726229508,285.09,295.670983606557,18035.93,20.4180327868852,6.68754098360656,13.7304918032787,2.91295081967213,177.69,1036.50852459016,38250.997704918,87.03,432.587213114754,52775.64,32.304262295082,16.597868852459,1916.18,9.98065573770492,1217.64,1339.05754098361,49555.2942622951,276.15,327.018360655738,39896.24,25.5,12.6240983606557,1570.86,6.08729508196721,742.65,1609.88393442623,42038.6851639344,372.12,Southwest,Oklahoma
1997,"Altus, OK",34.6378,99.334,irrigated,29.72843204657076,365.52131147541,89187.2,27.342868852459,13.6785655737705,13.6643032786885,7.16641393442623,1748.605,1720.22077868852,45833.7365983607,906.37,357.656333333333,10729.69,19.3243333333333,6.45066666666667,12.8736666666667,2.45666666666667,73.7,1003.25366666667,46269.9483333333,228.78,418.884516129032,12985.42,26.4167741935484,12.9722580645161,13.4445161290323,5.52564516129032,171.295,1516.66516129032,49652.6041935484,80.43,407.189666666667,12215.69,31.412,17.896,13.516,9.16233333333333,274.87,2071.40433333333,51397.3386666667,127.65,408.704193548387,12669.83,35.801935483871,21.5625806451613,14.2393548387097,13.0483870967742,404.5,2586.34483870968,50690.6080645161,65.03,384.159677419355,11908.95,33.8364516129032,20.1425806451613,13.6938709677419,11.3953225806452,353.255,2374.15870967742,47840.32,166.83,365.913,10977.39,31.9033333333333,17.9313333333333,13.972,9.59666666666667,287.9,2091.64233333333,43997.1796666667,139.67,311.398387096774,9653.35,24.3035483870968,10.5945161290323,13.7090322580645,4.85806451612903,150.6,1382.02838709677,40006.3564516129,78.73,268.229333333333,8046.88,15.3783333333333,1.52666666666667,13.8516666666667,1.08283333333333,32.485,703.658333333333,36653.706,19.25,388.772295081967,23715.11,22.9286885245902,9.76491803278689,13.1637704918033,4.01631147540984,244.995,1264.16770491803,47989.0029508197,309.21,407.959344262295,24885.52,33.6429508196721,19.7593442622951,13.883606557377,11.1372131147541,679.37,2333.09540983607,51038.1804918033,192.68,375.185901639344,22886.34,32.885737704918,19.0550819672131,13.8306557377049,10.510737704918,641.155,2235.2162295082,45950.2509836066,306.5,290.167704918033,17700.23,19.9140983606557,6.13491803278689,13.7791803278689,3.00139344262295,183.085,1048.4037704918,38357.5119672131,97.98,398.365819672131,48600.63,28.2858196721311,14.762131147541,1649.89,7.57676229508197,924.365,1798.63155737705,49513.5917213115,501.89,332.676803278689,40586.57,26.3999180327869,12.595,1684.2,6.75606557377049,824.24,1641.81,42153.8814754098,404.48,Southwest,Oklahoma
1998,"Altus, OK",34.6378,99.334,irrigated,31.273886592025296,406.880573770492,99278.86,31.0138114754098,15.8400409836066,15.1737704918033,9.12407786885246,2226.275,1160.61778688525,45833.7365983607,235.43,442.119,13263.57,22.692,6.52633333333333,16.1656666666667,3.58633333333333,107.59,977.251333333333,46269.9483333333,8.46,452.063225806452,14013.96,32.2754838709677,15.4174193548387,16.858064516129,9.11661290322581,282.615,1580.66,49652.6041935484,31.03,462.131333333333,13863.94,37.269,20.619,16.65,12.7016666666667,381.05,1346.565,51397.3386666667,5.05,469.315483870968,14548.78,39.6154838709677,24.1403225806452,15.4751612903226,15.2251612903226,471.98,1170.72129032258,50690.6080645161,2.84,435.823225806452,13510.52,36.5045161290323,21.6341935483871,14.8703225806452,13.2837096774194,411.795,1072.82677419355,47840.32,40.9,424.858,12745.74,35.5303333333333,19.5653333333333,15.965,11.7245,351.735,902.582,43997.1796666667,0.38,304.534838709677,9440.58,25.7925806451613,12.7232258064516,13.0693548387097,5.38903225806452,167.06,1286.97709677419,40006.3564516129,84.61,263.059,7891.77,18.0933333333333,5.74266666666667,12.3506666666667,1.74833333333333,52.45,931.735,36653.706,62.16,447.17262295082,27277.53,27.5622950819672,11.0447540983607,16.5175409836066,6.39680327868852,390.205,1283.90163934426,47989.0029508197,39.49,465.782295081967,28412.72,38.4614754098361,22.4085245901639,16.0529508196721,13.9840983606557,853.03,1257.20180327869,51038.1804918033,7.89,430.430491803279,26256.26,36.0254098360656,20.6167213114754,15.4086885245902,12.5168852459016,763.53,989.099836065574,45950.2509836066,41.28,284.136885245902,17332.35,22.0060655737705,9.29016393442623,12.7159016393443,3.59852459016393,219.51,1112.26786885246,38357.5119672131,146.77,456.477459016393,55690.25,33.0118852459016,16.7266393442623,1986.8,10.1904508196721,1243.235,1270.55172131148,49513.5917213115,47.38,357.28368852459,43588.61,29.015737704918,14.9534426229508,1715.6,8.05770491803279,983.04,1050.68385245902,42153.8814754098,188.05,Southwest,Oklahoma
1999,"Altus, OK",34.6378,99.334,irrigated,34.339569233386605,377.093729508197,92010.87,29.5746721311475,14.7546721311475,14.82,8.15717213114754,1990.35,1770.8018442623,45833.7365983607,576.5,433.878666666667,13016.36,24.272,8.92266666666667,15.3493333333333,4.37866666666667,131.36,1064.80266666667,46269.9483333333,73.92,396.266451612903,12284.26,27.4822580645161,13.94,13.5422580645161,6.20725806451613,192.425,1565.45580645161,49652.6041935484,144.49,383.098333333333,11492.95,31.555,19.4703333333333,12.0846666666667,9.952,298.56,2281.29833333333,51397.3386666667,184.91,422.912580645161,13110.29,36.0564516129032,22.1709677419355,13.8854838709677,13.2608064516129,411.085,2686.76870967742,50690.6080645161,56.25,405.084193548387,12557.61,38.4661290322581,22.3454838709677,16.1206451612903,14.1740322580645,439.395,2708.86161290323,47840.32,12.96,341.315333333333,10239.46,30.166,16.4383333333333,13.7276666666667,8.4595,253.785,1905.57066666667,43997.1796666667,34.23,351.950322580645,10910.46,26.1106451612903,8.92677419354839,17.1838709677419,5.25532258064516,162.915,1001.91129032258,40006.3564516129,63.23,279.982666666667,8399.48,22.1616666666667,5.544,16.6176666666667,3.36083333333333,100.825,922.419333333333,36653.706,6.51,414.764262295082,25300.62,25.9034426229508,11.4724590163934,14.4309836065574,5.30795081967213,323.785,1319.23295081967,47989.0029508197,218.41,403.331803278689,24603.24,33.8426229508197,20.8427868852459,12.9998360655738,11.6335245901639,709.645,2487.35704918033,51038.1804918033,241.16,373.722459016393,22797.07,34.3840983606557,19.4403278688525,14.9437704918033,11.363606557377,693.18,2313.80049180328,45950.2509836066,47.19,316.556393442623,19309.94,24.1685245901639,7.26311475409836,16.9054098360656,4.32360655737705,263.74,962.816885245902,38357.5119672131,69.74,409.048032786885,49903.86,29.8730327868852,16.1576229508197,1673.28,8.47073770491803,1033.43,1903.295,49513.5917213115,459.57,345.139426229508,42107.01,29.2763114754098,13.3517213114754,1942.8,7.84360655737705,956.920000000001,1638.30868852459,42153.8814754098,116.93,Southwest,Oklahoma
2000,"Altus, OK",34.6378,99.334,irrigated,33.762646156463504,371.020860655738,90529.09,29.0139344262295,14.7901229508197,14.2238114754098,8.10995901639344,1978.83,1764.00639344262,45796.9897131148,625.22,423.048333333333,12691.45,23.185,8.114,15.071,3.87233333333333,116.17,1096.62533333333,46395.5593333333,68.11,431.812903225806,13386.2,31.3590322580645,15.5535483870968,15.8054838709677,8.52451612903226,264.26,1809.17870967742,49741.8509677419,77.28,330.528,9915.84,30.4436666666667,19.0966666666667,11.347,9.23383333333333,277.015,2231.09133333333,51414.734,177.4,437.190967741935,13552.92,36.1774193548387,21.8309677419355,14.3464516129032,13.1701612903226,408.275,2625.51870967742,50627.0877419355,31.1,414.658709677419,12854.42,39.0409677419355,22.2948387096774,16.7461290322581,14.3251612903226,444.08,2678.22451612903,47724.8503225806,0,398.406333333333,11952.19,34.235,16.75,17.485,10.4365,313.095,1720.38933333333,43864.6123333333,34.81,262.845161290323,8148.2,24.2690322580645,12.3354838709677,11.9335483870968,4.66370967741936,144.575,1160.81774193548,39881.4770967742,179.83,267.595666666667,8027.87,12.9083333333333,1.917,10.9913333333333,0.378666666666667,11.36,749.615,36566.169,56.69,427.502459016393,26077.65,27.3390163934426,11.8947540983607,15.444262295082,6.23655737704918,380.43,1458.74262295082,48096.1337704918,145.39,384.733770491803,23468.76,33.3575409836066,20.4862295081967,12.8713114754098,11.234262295082,685.29,2431.53803278689,51014.4547540984,208.5,406.665737704918,24806.61,36.6773770491803,19.567868852459,17.1095081967213,12.4127049180328,757.175,2207.15803278689,45826.3726229508,34.81,265.181475409836,16176.07,18.6818032786885,7.2116393442623,11.4701639344262,2.55631147540984,155.935,958.586885245902,38250.997704918,236.52,406.118114754098,49546.41,30.3482786885246,16.1904918032787,1727.25,8.73540983606557,1065.72,1945.14032786885,49555.2942622951,353.89,335.923606557377,40982.68,27.6795901639344,13.3897540983607,1743.36,7.48450819672131,913.11,1582.87245901639,42038.6851639344,271.33,Southwest,Oklahoma
2001,"Altus, OK",34.6378,99.334,irrigated,30.49341538723275,386.749631147541,94366.91,29.843606557377,15.1825819672131,14.6610245901639,8.41995901639344,2054.47,1722.77598360656,45833.7365983607,442.85,483.474333333333,14504.23,25.5963333333333,9.94433333333333,15.652,5.06416666666667,151.925,955.797333333333,46269.9483333333,2.48,402.946451612903,12491.34,28.5851612903226,14.8648387096774,13.7203225806452,6.91661290322581,214.415,1551.04322580645,49652.6041935484,203.64,438.418666666667,13152.56,34.602,19.708,14.894,11.5838333333333,347.515,2233.52066666667,51397.3386666667,7.47,408.446451612903,12661.84,39.3548387096774,23.8909677419355,15.4638709677419,14.9745161290323,464.21,2888.54774193548,50690.6080645161,0,381.322258064516,11820.99,35.5648387096774,21.7732258064516,13.7916129032258,12.9211290322581,400.555,2238.35483870968,47840.32,102.41,385.912666666667,11577.38,29.957,15.9806666666667,13.9763333333333,8.18316666666667,245.495,1710.489,43997.1796666667,48.08,367.070322580645,11379.18,25.7535483870968,7.99838709677419,17.7551612903226,5.07677419354839,157.38,1091.65741935484,40006.3564516129,1.78,225.979666666667,6779.39,19.0056666666667,7.04033333333333,11.9653333333333,2.4325,72.975,1083.51433333333,36653.706,76.99,442.550327868852,26995.57,27.1152459016393,12.4449180327869,14.6703278688525,6.0055737704918,366.34,1258.2993442623,47989.0029508197,206.12,423.186885245902,25814.4,37.0173770491803,21.8337704918033,15.183606557377,13.3069672131148,811.725,2566.40327868852,51038.1804918033,7.47,383.579836065574,23398.37,32.8068852459016,18.9244262295082,13.8824590163934,10.5909836065574,646.05,1978.74868852459,45950.2509836066,150.49,297.681475409836,18158.57,22.4349180327869,7.5272131147541,14.9077049180328,3.77631147540984,230.355,1087.65262295082,38357.5119672131,78.77,432.868606557377,52809.97,32.0663114754098,17.1393442622951,1821.09,9.65627049180328,1178.065,1912.35131147541,49513.5917213115,213.59,340.630655737705,41556.94,27.6209016393443,13.2258196721311,1756.2,7.18364754098361,876.405,1533.2006557377,42153.8814754098,229.26,Southwest,Oklahoma
2002,"Altus, OK",34.6378,99.334,irrigated,35.327720430358845,372.88487704918,90983.91,27.5937295081967,14.3338114754098,13.2599180327869,7.43354508196721,1813.785,1694.60364754098,45833.7365983607,501.65,383.145333333333,11494.36,22.3933333333333,9.75933333333333,12.634,3.68733333333333,110.62,1209.24966666667,46269.9483333333,97.51,451.54935483871,13998.03,27.2861290322581,12.8164516129032,14.4696774193548,6.04887096774194,187.515,1328.63129032258,49652.6041935484,27.72,419.7,12591,32.9126666666667,19.6906666666667,13.222,10.7038333333333,321.115,2147.562,51397.3386666667,56.46,384.028064516129,11904.87,33.6625806451613,21.3232258064516,12.3393548387097,11.8235483870968,366.53,2429.03935483871,50690.6080645161,117.06,405.118064516129,12558.66,36.05,21.9338709677419,14.1161290322581,13.3372580645161,413.455,2571.38709677419,47840.32,5.4,386.431666666667,11592.95,32.0896666666667,16.79,15.2996666666667,9.43983333333333,283.195,1873.93366666667,43997.1796666667,40.58,251.760967741936,7804.59,19.7029032258065,9.9022580645161309,9.80064516129032,2.76677419354839,85.77,1236.39387096774,40006.3564516129,143.64,301.315,9039.45,16.4416666666667,2.16666666666667,14.275,1.5195,45.585,734.397666666667,36653.706,13.28,417.908032786885,25492.39,24.8798360655738,11.3129508196721,13.5668852459016,4.88745901639344,298.135,1269.91901639344,47989.0029508197,125.23,401.571639344262,24495.87,33.2937704918033,20.5203278688525,12.7734426229508,11.272868852459,687.645,2290.60786885246,51038.1804918033,173.52,395.928032786885,24151.61,34.1022950819672,19.4040983606557,14.6981967213115,11.4204918032787,696.65,2228.37721311475,45950.2509836066,45.98,276.131803278688,16844.04,18.0990163934426,6.09786885245902,12.0011475409836,2.15336065573771,131.355,989.510491803279,38357.5119672131,156.92,409.739836065574,49988.26,29.0868032786885,15.9166393442623,1606.76,8.08016393442623,985.78,1780.26344262295,49513.5917213115,298.75,336.029918032787,40995.65,26.1006557377049,12.7509836065574,1628.66,6.7869262295082,828.005,1608.94385245902,42153.8814754098,202.9,Southwest,Oklahoma
2003,"Altus, OK",34.6378,99.334,irrigated,32.6347003219617,383.91762295082,93675.9,29.2252049180328,14.3864344262295,14.8387704918033,7.90573770491803,1929,1573.43959016393,45833.7365983607,396.94,456.026666666667,13680.8,25.684,8.014,17.67,5.042,151.26,544.429333333333,46269.9483333333,56.57,441.232580645161,13678.21,29.8835483870968,14.0796774193548,15.8038709677419,7.34467741935484,227.685,1039.88935483871,49652.6041935484,38.31,382.820666666667,11484.62,30.8373333333333,17.7906666666667,13.0466666666667,8.82166666666667,264.65,1943.99833333333,51397.3386666667,157.71,427.713870967742,13259.13,37.2309677419355,22.138064516129,15.0929032258065,13.6893548387097,424.37,2600.25838709677,50690.6080645161,8.65,384.641290322581,11923.88,36.6645161290323,21.9016129032258,14.7629032258065,13.2943548387097,412.125,2555.61064516129,47840.32,82.53,378.729,11361.87,28.906,15.784,13.122,7.27383333333333,218.215,1750.7,43997.1796666667,17.34,355.192258064516,11010.96,26.8396774193548,10.5806451612903,16.2590322580645,5.66193548387097,175.52,1219.74129032258,40006.3564516129,9.16,242.547666666667,7276.43,17.2983333333333,4.431,12.8673333333333,1.83916666666667,55.175,895.498,36653.706,26.67,448.508360655738,27359.01,27.8181967213115,11.0965573770492,16.7216393442623,6.2122131147541,378.945,796.220491803279,47989.0029508197,94.88,405.635245901639,24743.75,34.0865573770492,20,14.0865573770492,11.2954098360656,689.02,2277.50754098361,51038.1804918033,166.36,381.733606557377,23285.75,32.8488524590164,18.8929508196721,13.9559016393443,10.3334426229508,630.34,2159.75295081967,45950.2509836066,99.87,299.793278688525,18287.39,22.1472131147541,7.55622950819672,14.5909836065574,3.78188524590164,230.695,1060.27737704918,38357.5119672131,35.83,427.071803278689,52102.76,30.9523770491803,15.5482786885246,1879.3,8.75381147540984,1067.965,1536.86401639344,49513.5917213115,261.24,340.763442622951,41573.14,27.4980327868852,13.2245901639344,1741.36,7.05766393442623,861.035,1610.01516393443,42153.8814754098,135.7,Southwest,Oklahoma
2004,"Altus, OK",34.6378,99.334,NA,29.94310504574347,362.187991803279,88373.87,27.9202868852459,14.775,13.1452868852459,7.325,1787.3,1734.10737704918,45796.9897131148,704.39,404.091333333333,12122.74,23.5113333333333,9.28866666666667,14.2226666666667,4.076,122.28,1174.20866666667,46395.5593333333,66.88,446.54935483871,13843.03,30.5274193548387,15.1241935483871,15.4032258064516,8.33645161290323,258.43,1655.39774193548,49741.8509677419,5.91,372.296,11168.88,31.4716666666667,18.6706666666667,12.801,9.54816666666667,286.445,1959.16033333333,51414.734,202.52,403.522258064516,12509.19,33.6967741935484,20.4712903225806,13.2254838709677,11.446935483871,354.855,2418.11129032258,50627.0877419355,84.26,376.12935483871,11660.01,32.2270967741935,19.4729032258065,12.7541935483871,10.2359677419355,317.315,2281.01032258065,47724.8503225806,78.44,388.789333333333,11663.68,31.6173333333333,17.319,14.2983333333333,9.18266666666667,275.48,2010.033,43864.6123333333,22.44,306.63935483871,9505.82,24.6374193548387,11.4167741935484,13.2206451612903,4.60467741935484,142.745,1378.76677419355,39881.4770967742,61.42,196.684,5900.52,15.3596666666667,6.19033333333333,9.16933333333333,0.991666666666666,29.75,969.609,36566.169,182.52,425.668360655738,25965.77,27.0768852459016,12.254262295082,14.8226229508197,6.24114754098361,380.71,1418.74737704918,48096.1337704918,72.79,388.165081967213,23678.07,32.6024590163934,19.585737704918,13.0167213114754,10.5131147540984,641.3,2192.39770491803,51014.4547540984,286.78,382.355573770492,23323.69,31.9272131147541,18.413606557377,13.513606557377,9.71795081967213,592.795,2147.74278688525,45826.3726229508,100.88,252.562950819672,15406.34,20.0745901639344,8.84639344262295,11.2281967213115,2.8277868852459,172.495,1177.54163934426,38250.997704918,243.94,406.916721311475,49643.84,29.8396721311475,15.92,1698.2,8.37713114754098,1022.01,1805.57254098361,49555.2942622951,359.57,317.459262295082,38730.03,26.0009016393443,13.63,1509.25,6.27286885245902,765.29,1662.64221311475,42038.6851639344,344.82,Southwest,Oklahoma
