"breeder","sample","yr","reg_code","reg","loccode","loc","varcode","var","rep","mic","mat","uhml","ui","sf","str","elg","rd","plusb","yt","waste","nep_cnt","scn_cnt","l_n","sfc_n","l_w","sfc_w","uql_w","fine","ifc","mat_rat"
"28","17",16,40,"DEL",184,"Kerser, AR",1476,"ST 4747GLB2",2,4.75,0.88,1.24,83.9,7.9,31.7,5.9,80.1,6.5,"114.1","5.42",88,10,0.91,18,1.08,5.8,1.3,190,2.5,1.06
"28","18",16,40,"DEL",184,"Kerser, AR",1476,"ST 4747GLB2",4,4.86,0.88,1.2,82.4,8.5,30.5,6,77.6,6.8,"91.3","7.17",87,11,0.94,16,1.11,5.1,1.31,196,2,1.07
"28","19",16,40,"DEL",184,"Kerser, AR",1502,"PHY 552WRF",2,4.59,0.86,1.2,85.8,6.3,32.6,7.4,76.2,6.8,"86.2","8.5500000000000007",132,19,0.91,16,1.07,5,1.24,196,2.2,1.06
"28","20",16,40,"DEL",184,"Kerser, AR",1502,"PHY 552WRF",4,4.65,0.86,1.19,85.7,6.6,35.3,7.4,79.1,6.8,"83.5","8.44",146,17,0.93,14,1.08,4.4,1.26,195,2,1.07
"28","11",16,40,"DEL",184,"Kerser, AR",1516,"DP 1646B2XF",2,4.75,0.86,1.26,85.6,7.2,30.7,7.9,82.2,7.2,"84.4","4.05",81,2,0.97,16,1.14,4.6,1.35,194,2.1,1.05
"28","12",16,40,"DEL",184,"Kerser, AR",1516,"DP 1646B2XF",4,5.11,0.87,1.24,84.7,7.7,31.9,8.4,80,7.1,"82.4","5.08",142,12,0.95,17,1.13,5.3,1.35,193,2.6,1.04
"28","9",16,40,"DEL",184,"Kerser, AR",1529,"DP 1518B2XF",2,4.59,0.86,1.19,83.8,8,30.4,7.4,76.8,6.5,"98.4","6.69",126,14,0.91,18,1.08,5.6,1.29,187,3,1.03
"28","10",16,40,"DEL",184,"Kerser, AR",1529,"DP 1518B2XF",4,4.61,0.86,1.2,84.7,7,30.9,7.5,80.6,7.2,"91.4","5.35",100,8,0.95,15,1.1,4.5,1.29,195,2.2,1.04
"28","13",16,40,"DEL",184,"Kerser, AR",1530,"NG 3406B2XF",2,4.66,0.86,1.17,84.5,7.2,30.5,8.3,77.6,6.7,"90","6.93",120,8,0.88,17,1.04,5.6,1.22,189,2.9,1.02
"28","14",16,40,"DEL",184,"Kerser, AR",1530,"NG 3406B2XF",4,4.78,0.86,1.19,86.6,6,31.1,8.6,78.7,7.6,"68.8","5.66",98,6,0.89,16,1.04,5.3,1.21,197,2.5,1.03
"36","25",16,52,"WES",108,"Five Points, CA",1361,"PHY 755WRF",1,4.5,0.86,1.26,84.7,7.2,40.5,8.3,66.3,10.3,"76.2",NA,110,15,0.95,15,1.11,4.7,1.31,187,2.2,1.05
"36","26",16,52,"WES",108,"Five Points, CA",1361,"PHY 755WRF",2,3.8,0.84,1.26,83.6,8.1,41.1,8.1,67.8,10.7,"77.099999999999994",NA,292,36,0.85,25,1.06,8.3,1.31,167,4.3,0.99
"36","17",16,52,"WES",108,"Five Points, CA",1404,"PHY 499WRF",1,4.44,0.85,1.08,82.8,9.8,31.3,8.5,68.1,9.4,"72.7",NA,161,33,0.85,19,1,6.6,1.18,187,3.4,1.01
"36","18",16,52,"WES",108,"Five Points, CA",1404,"PHY 499WRF",2,3.92,0.84,1.15,82.5,9.1,32.4,8.7,63,9.9,"68.3",NA,272,42,0.82,25,1.01,8.6,1.22,172,5.5,0.97
"36","13",16,52,"WES",108,"Five Points, CA",1412,"DP 0912B2RF",1,4.45,0.85,1.1,82.1,9.4,29.5,8.1,71.1,9.5,"73.599999999999994",NA,268,22,0.79,25,0.96,8.9,1.16,188,4.4,1
"36","14",16,52,"WES",108,"Five Points, CA",1412,"DP 0912B2RF",2,4.13,0.84,1.11,83.1,9.8,30.9,8.7,69.8,9.5,"65.099999999999994",NA,227,18,0.79,25,0.97,9.2,1.18,182,4.9,0.97
"36","19",16,52,"WES",108,"Five Points, CA",1426,"Phy 725RF",1,4.08,0.84,1.21,82.7,8,36.1,8.4,70.6,9.5,"75.599999999999994",NA,176,26,0.83,23,1.02,8.3,1.23,173,3.9,1
"36","20",16,52,"WES",108,"Five Points, CA",1426,"Phy 725RF",2,3.91,0.84,1.21,83.1,8.2,35.7,7.9,66.7,11,"75.2",NA,347,27,0.84,24,1.04,8.5,1.27,176,4.2,1.01
"36","15",16,52,"WES",108,"Five Points, CA",1441,"FM 2484B2F",1,4.22,0.86,1.15,81.9,10.6,29.7,6.8,69.2,10.2,"72.2",NA,205,32,0.8,26,0.99,9.2,1.21,173,4.6,0.99
"36","16",16,52,"WES",108,"Five Points, CA",1441,"FM 2484B2F",2,3.86,0.85,1.24,83.9,8.3,35.2,6.6,64.8,10,"69.099999999999994",NA,266,20,0.83,25,1.03,8.6,1.27,164,5.2,0.98
"36","21",16,52,"WES",108,"Five Points, CA",1473,"DP 1359B2RF",1,4.76,0.87,1.1,82.6,9.8,31.3,7,72.4,9.1,"70",NA,112,12,0.8,24,0.97,8.4,1.17,186,4,1.01
"36","22",16,52,"WES",108,"Five Points, CA",1473,"DP 1359B2RF",2,3.51,0.83,1.17,80.8,10.8,31.4,7.6,66.2,10.1,"69",NA,306,32,0.78,30,1.01,0.9,1.26,161,6.3,0.94
"36","23",16,52,"WES",108,"Five Points, CA",1474,"FM 2322GL",1,4.58,0.86,1.16,82.3,8.6,31.9,7.2,67.8,9.2,"72.400000000000006",NA,162,31,0.86,22,1.04,7.5,1.26,173,3.5,1.02
"36","24",16,52,"WES",108,"Five Points, CA",1474,"FM 2322GL",2,4.58,0.87,1.16,81.2,9.7,34.5,6.7,65.2,9.6,"80.099999999999994",NA,134,24,0.87,20,1.04,6.6,1.24,170,3.3,1.02
"63","13",16,52,"WES",155,"Las Cruces, NM",1361,"PHY 755WRF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","14",16,52,"WES",155,"Las Cruces, NM",1361,"PHY 755WRF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","5",16,52,"WES",155,"Las Cruces, NM",1404,"PHY 499WRF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","6",16,52,"WES",155,"Las Cruces, NM",1404,"PHY 499WRF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","1",16,52,"WES",155,"Las Cruces, NM",1412,"DP 0912B2RF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2",16,52,"WES",155,"Las Cruces, NM",1412,"DP 0912B2RF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","7",16,52,"WES",155,"Las Cruces, NM",1426,"Phy 725RF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","8",16,52,"WES",155,"Las Cruces, NM",1426,"Phy 725RF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","3",16,52,"WES",155,"Las Cruces, NM",1441,"FM 2484B2F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","4",16,52,"WES",155,"Las Cruces, NM",1441,"FM 2484B2F",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","9",16,52,"WES",155,"Las Cruces, NM",1473,"DP 1359B2RF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","10",16,52,"WES",155,"Las Cruces, NM",1473,"DP 1359B2RF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","11",16,52,"WES",155,"Las Cruces, NM",1474,"FM 2322GL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","12",16,52,"WES",155,"Las Cruces, NM",1474,"FM 2322GL",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","1",16,60,"PIM",108,"Five Points, CA",1432,"PHY 805",1,4.36,0.87,1.41,86.9,4.8,52,7.1,60.5,11.6,"89",NA,164,26,1.04,17,1.26,4.7,1.54,160,2.6,1.05
"36","2",16,60,"PIM",108,"Five Points, CA",1432,"phy 805",2,4.5,0.87,1.45,90,4.8,58.6,7,55.6,13.2,"83.5",NA,136,26,1.02,17,1.23,5.1,1.49,165,2.7,1.05
"36","11",16,60,"PIM",108,"Five Points, CA",1471,"DP 358RF",1,4.32,0.86,1.44,88.7,4.9,47.2,7.6,59.1,12.3,"90.8",NA,78,12,1.06,14,1.26,3.9,1.5,172,1.8,1.07
"36","12",16,60,"PIM",108,"Five Points, CA",1471,"DP 358RF",2,4.19,0.86,1.44,88.2,4.8,48.7,7.8,59.4,12.1,"83.8",NA,116,12,1.04,17,1.26,4.8,1.54,162,2.4,1.05
"36","3",16,60,"PIM",108,"Five Points, CA",1472,"PHY 811RF",1,4.43,0.87,1.49,89.4,4.8,47.1,6.9,59.8,12.2,"86.6",NA,208,35,0.98,23,1.24,6.4,1.54,148,3.9,1
"36","4",16,60,"PIM",108,"Five Points, CA",1472,"PHY 811RF",2,4.54,0.86,1.43,88.9,4.8,51.4,8.3,56.2,12.8,"91.6",NA,99,27,0.99,18,1.19,5.2,1.44,156,2.8,1.03
"36","9",16,60,"PIM",108,"Five Points, CA",1513,"DP 348RF",1,4,0.85,1.49,88.4,4.9,49,7.7,59.5,12.5,"80.599999999999994",NA,79,3,1.16,9,1.32,2.4,1.54,168,1.3,1.07
"36","10",16,60,"PIM",108,"Five Points, CA",1513,"DP 348RF",2,4.49,0.87,1.45,85.3,4.9,47.1,6.7,57.6,12.6,"91.6",NA,110,25,1.05,17,1.29,4.7,1.59,153,3,1.03
"36","5",16,60,"PIM",108,"Five Points, CA",1531,"PHY 841RF",1,4.91,0.88,1.59,89.8,4.8,55.5,7.6,57.4,12.3,"83.9",NA,55,15,1.12,12,1.31,3.3,1.56,172,1.9,1.06
"36","6",16,60,"PIM",108,"Five Points, CA",1531,"PHY 841RF",2,4.11,0.86,1.59,87.6,4.9,51,7,56.4,12.8,"85.4",NA,66,22,1.14,12,1.33,3.1,1.58,177,1.9,1.06
"36","7",16,60,"PIM",108,"Five Points, CA",1532,"PHY 881RF",1,4.77,0.87,1.46,88.2,4.9,47.9,7.9,60.1,12.1,"89.1",NA,71,19,1.16,11,1.33,2.6,1.58,183,1.5,1.08
"36","8",16,60,"PIM",108,"Five Points, CA",1532,"PHY 881RF",2,4.38,0.87,1.54,87.7,4.9,52.2,7,61.8,11.8,"91",NA,160,21,1.12,14,1.33,3.5,1.59,175,2,1.07
"63","15",16,60,"PIM",155,"Las Cruces, NM",1432,"PHY 805",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","16",16,60,"PIM",155,"Las Cruces, NM",1432,"phy 805",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","25",16,60,"PIM",155,"Las Cruces, NM",1471,"DP 358RF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","26",16,60,"PIM",155,"Las Cruces, NM",1471,"DP 358RF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","17",16,60,"PIM",155,"Las Cruces, NM",1472,"PHY 811RF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","18",16,60,"PIM",155,"Las Cruces, NM",1472,"PHY 811RF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","23",16,60,"PIM",155,"Las Cruces, NM",1513,"DP 348RF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","24",16,60,"PIM",155,"Las Cruces, NM",1513,"DP 348RF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","19",16,60,"PIM",155,"Las Cruces, NM",1531,"PHY 841RF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","20",16,60,"PIM",155,"Las Cruces, NM",1531,"PHY 841RF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","21",16,60,"PIM",155,"Las Cruces, NM",1532,"PHY 881RF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","22",16,60,"PIM",155,"Las Cruces, NM",1532,"PHY 881RF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","53",16,71,"RHQ",12,"Lubbock, TX",1426,"Phy 725RF",1,4.96,0.86,1.18,83.8,7.4,34.5,9,77.4,10.8,"89.7","5.37",246,30,0.9,14,1.05,4.9,1.23,188,1.9,1.04
"60","54",16,71,"RHQ",12,"Lubbock, TX",1426,"Phy 725RF",2,4.67,0.85,1.23,84.8,7.2,34.1,9.3,77.5,10.2,"84.2","4.7699999999999996",234,21,0.92,14,1.06,4.7,1.25,187,1.9,1.03
"60","51",16,71,"RHQ",12,"Lubbock, TX",1441,"FM 2484B2F",1,4.68,0.87,1.21,84.6,7.2,36.4,7.4,83.4,8.2,"97.3","4.8099999999999996",184,8,0.91,16,1.07,5.1,1.27,185,2,1.04
"60","52",16,71,"RHQ",12,"Lubbock, TX",1441,"FM 2484B2F",2,4.69,0.87,1.27,84.5,6.2,34,7.3,84.8,8.5,"78.8","4.8",198,8,0.94,16,1.09,4.9,1.3,186,2.3,1.04
"60","65",16,71,"RHQ",12,"Lubbock, TX",1459,"PHY 444WRF",1,4.48,0.85,1.25,85.2,7.3,32.5,8.8,80.7,8.9,"76.7","5.3",204,5,0.95,16,1.11,5,1.32,182,3,1
"60","66",16,71,"RHQ",12,"Lubbock, TX",1459,"PHY 444WRF",2,4.21,0.85,1.29,85.6,6,34.9,8.5,82,8.4,"74.599999999999994","5.63",150,6,0.98,15,1.15,4.5,1.35,176,2.9,0.98
"60","75",16,71,"RHQ",12,"Lubbock, TX",1474,"FM 2322GL",1,4.76,0.86,1.17,83.3,7.3,34.8,7.7,80.7,8.2,"102.4","11.68",196,14,0.88,18,1.04,6.2,1.24,175,2.8,1.02
"60","76",16,71,"RHQ",12,"Lubbock, TX",1474,"FM 2322GL",2,4.74,0.87,1.2,84.1,7.5,36.9,7.1,80.6,8.4,"106.9","5.96",132,18,0.91,16,1.06,5.1,1.25,180,2.3,1.03
"60","67",16,71,"RHQ",12,"Lubbock, TX",1478,"PHY 333WRF",1,4.46,0.85,1.18,84.5,7.6,32,8.2,79.6,8.6,"81.400000000000006","6.37",154,9,0.92,16,1.07,5.1,1.26,184,3.1,1
"60","68",16,71,"RHQ",12,"Lubbock, TX",1478,"PHY 333WRF",2,4.6,0.85,1.21,85.4,7.3,32.2,8.7,79.8,8.5,"77.400000000000006","6.44",152,22,0.94,16,1.1,4.9,1.29,185,2.8,1
"60","63",16,71,"RHQ",12,"Lubbock, TX",1501,"DP 1555B2RF",1,4.73,0.85,1.18,83.8,7.7,31.3,9.4,81.4,8.6,"81.400000000000006","5.45",143,14,0.9,16,1.05,5.3,1.24,190,2.4,1.02
"60","64",16,71,"RHQ",12,"Lubbock, TX",1501,"DP 1555B2RF",2,4.82,0.85,1.21,85.7,6.5,32.8,10,81.5,8.9,"76.8","4.09",147,14,0.88,18,1.04,6,1.24,191,2.6,1.01
"60","69",16,71,"RHQ",12,"Lubbock, TX",1502,"PHY 552WRF",1,4.48,0.85,1.22,84.5,7.4,32,8.7,79,8.7,"93.5","29.26",150,10,0.96,14,1.11,4.1,1.3,180,2.6,0.99
"60","70",16,71,"RHQ",12,"Lubbock, TX",1502,"PHY 552WRF",2,4.56,0.85,1.2,84.7,6.9,34.2,9.2,82.4,7.9,"74","9.7100000000000009",134,13,0.95,14,1.1,4.3,1.28,183,2.6,1
"60","73",16,71,"RHQ",12,"Lubbock, TX",1503,"FM 1830GLT",1,4.77,0.86,1.21,84,7.7,36.6,8.2,81.8,7.2,"91","6.19",144,11,0.95,15,1.11,4.6,1.32,181,2.3,1.04
"60","74",16,71,"RHQ",12,"Lubbock, TX",1503,"FM 1830GLT",2,4.88,0.86,1.22,84.9,7,34.3,8.4,82.8,7.4,"82.7","4.5999999999999996",131,5,0.96,14,1.11,4.2,1.31,187,2.1,1.04
"60","55",16,71,"RHQ",12,"Lubbock, TX",1514,"Ark 0819-84",1,5.15,0.87,1.24,86.6,6.4,36.4,8.4,80.8,9.4,"71.7","4.5",106,12,1,13,1.15,3.6,1.33,206,1.8,1.07
"60","56",16,71,"RHQ",12,"Lubbock, TX",1514,"Ark 0819-84",2,5.3,0.88,1.26,87.6,5.6,34.9,8.1,81.2,9.3,"84.1","4.72",92,14,1.02,11,1.15,3.1,1.33,212,1.1,1.08
"60","57",16,71,"RHQ",12,"Lubbock, TX",1515,"Ark 0822-75",1,4.71,0.85,1.23,84,7.6,31.3,8.9,80.7,9.3,"82.3","5.99",154,4,0.89,19,1.06,6.4,1.28,188,2.4,1.01
"60","58",16,71,"RHQ",12,"Lubbock, TX",1515,"Ark 0822-75",2,4.76,0.86,1.25,83.7,7.4,32.6,9.2,80.3,9.8,"60.6","5.36",258,10,0.89,20,1.06,6.7,1.29,188,3,1.01
"60","59",16,71,"RHQ",12,"Lubbock, TX",1516,"DP 1646B2XF",1,4.79,0.85,1.25,83.6,7.3,29.4,9.5,83.2,9,"71.8","5.34",175,14,0.92,17,1.08,5.3,1.29,190,2.5,1
"60","60",16,71,"RHQ",12,"Lubbock, TX",1516,"DP 1646B2XF",2,4.62,0.85,1.26,83.5,8,28.8,10.1,83.5,8.6,"75.400000000000006","4.88",148,8,0.96,15,1.12,4.5,1.33,188,2.7,0.98
"60","61",16,71,"RHQ",12,"Lubbock, TX",1517,"DP 1614B2XF",1,5.1,0.85,1.2,85.5,7.3,29.8,10.6,79,9,"66","6.39",127,12,0.94,14,1.08,4.5,1.27,200,1.9,1.02
"60","62",16,71,"RHQ",12,"Lubbock, TX",1517,"DP 1614B2XF",2,5.05,0.85,1.18,85,7.2,30.7,11.2,80.5,9.2,"92.4","5.76",172,14,0.94,13,1.08,4.3,1.27,198,2.2,1.01
"60","71",16,71,"RHQ",12,"Lubbock, TX",1519,"FM 1911GLT",1,4.94,0.87,1.18,84.6,7.1,33.9,7.6,82.2,7.6,"80.099999999999994","4.3499999999999996",127,6,0.9,16,1.05,5.3,1.24,187,2.2,1.03
"60","72",16,71,"RHQ",12,"Lubbock, TX",1519,"FM 1911GLT",2,4.89,0.86,1.21,85,7,35.1,9,83,7.8,"79","5.0599999999999996",144,6,0.94,14,1.08,4.5,1.27,186,2.3,1.03
"60","77",16,71,"RHQ",12,"Lubbock, TX",1520,"NM 13R1015",1,4.9,0.86,1.13,85.2,6.8,31.1,8.7,80.1,8.5,"80.2","5.07",162,25,0.92,11,1.04,3.5,1.19,189,1.9,1.02
"60","78",16,71,"RHQ",12,"Lubbock, TX",1520,"NM 13R1015",2,4.89,0.85,1.16,84.8,6.1,33.3,9.9,80.9,8.7,"102.7","3.67",134,20,0.94,10,1.05,3.1,1.19,189,1.8,1.02
"60","79",16,71,"RHQ",12,"Lubbock, TX",1521,"TAM BB-2139",1,4.29,0.86,1.4,85.5,4.9,34.1,6.6,79.7,9,"76.400000000000006","6.02",201,16,0.99,18,1.2,5.4,1.46,170,2.8,1.03
"60","80",16,71,"RHQ",12,"Lubbock, TX",1521,"TAM BB-2139",2,4.34,0.86,1.43,83.8,4.9,34.8,6.9,81,8.8,"77.900000000000006","4.6100000000000003",251,14,1.01,17,1.23,4.9,1.48,174,2.6,1.03
"60","81",16,71,"RHQ",12,"Lubbock, TX",1522,"TAM 11k-13",1,4.37,0.86,1.47,85,4.9,35.4,7,79.5,8.1,"87.1","6.16",230,20,1.04,16,1.24,4.4,1.51,175,2.8,1.04
"60","82",16,71,"RHQ",12,"Lubbock, TX",1522,"TAM 11k-13",2,4.4,0.86,1.48,86.2,4.9,34.9,6.8,79.8,8.1,"77.900000000000006","5.15",205,19,1.08,15,1.27,3.9,1.52,177,2.4,1.04
"60","83",16,71,"RHQ",12,"Lubbock, TX",1523,"TAM 11T-08",1,4.18,0.85,1.37,85.7,4.9,36.6,7.8,79.2,9.2,"74.5","6.33",205,17,1.01,15,1.19,4.4,1.43,176,2.7,1.03
"60","84",16,71,"RHQ",12,"Lubbock, TX",1523,"TAM 11T-08",2,4.25,0.85,1.37,85.4,4.9,39.4,8.3,79.3,9.2,"72.599999999999994","5.61",179,17,1.04,15,1.23,4,1.47,180,2.3,1.04
"60","85",16,71,"RHQ",12,"Lubbock, TX",1524,"MD 15-31",1,4.57,0.86,1.19,81.9,6.6,38.1,7.9,81.6,7.8,"91.2","4.67",151,8,0.97,12,1.11,3.7,1.3,180,1.9,1.04
"60","86",16,71,"RHQ",12,"Lubbock, TX",1524,"MD 15-31",2,4.57,0.86,1.19,81.3,9.1,39.3,8,81.2,8.4,"94.6","4.9000000000000004",107,6,0.98,12,1.12,3.4,1.3,187,1.7,1.05
"26","109",16,71,"RHQ",19,"College Station, TX",1426,"Phy 725RF",1,4.04,0.85,1.31,86.8,5.8,34.2,7.3,76.4,8.3,"81.599999999999994","3.92",216,12,0.97,14,1.13,4.4,1.34,168,2.8,0.99
"26","110",16,71,"RHQ",19,"College Station, TX",1426,"Phy 725RF",3,4.01,0.85,1.31,86.8,5.8,32,7.7,77.2,8.3,"69.2","5.47",125,10,0.98,15,1.15,4.5,1.38,151,4.2,0.94
"26","107",16,71,"RHQ",19,"College Station, TX",1441,"FM 2484B2F",1,4.38,0.86,1.28,84.8,7.4,33.7,6.7,78.9,8.1,"81.8","9.23",256,5,0.85,24,1.05,8.3,1.3,171,4.5,0.96
"26","108",16,71,"RHQ",19,"College Station, TX",1441,"FM 2484B2F",3,4.12,0.86,1.28,84.7,7,32.3,6.7,80.5,6.4,"69.099999999999994","6.24",156,6,0.97,15,1.14,4.6,1.36,165,3.4,0.98
"26","121",16,71,"RHQ",19,"College Station, TX",1459,"PHY 444WRF",1,3.55,0.84,1.34,86.9,5.5,30.8,6.9,79.7,7.4,"84","6.25",219,12,0.97,19,1.17,5.5,1.41,165,4.5,0.96
"26","122",16,71,"RHQ",19,"College Station, TX",1459,"PHY 444WRF",3,3.7,0.84,1.31,85.5,6.6,29.9,7.1,78.6,7.6,"88.8","6.56",141,11,1.01,15,1.19,4.3,1.41,165,3.7,0.98
"26","131",16,71,"RHQ",19,"College Station, TX",1474,"FM 2322GL",1,4.47,0.87,1.24,84.6,8.3,36.5,6.6,76.7,8.4,"83.4","6.1",125,29,0.9,17,1.06,5.2,1.25,179,2.2,1.07
"26","132",16,71,"RHQ",19,"College Station, TX",1474,"FM 2322GL",3,4.19,0.86,1.3,85.9,6.2,33.6,6.4,77.4,7.8,"76.3","5.65",116,18,0.91,17,1.08,5.4,1.29,167,2.4,1.06
"26","123",16,71,"RHQ",19,"College Station, TX",1478,"PHY 333WRF",1,4.12,0.85,1.26,86.1,7.3,29.4,7.3,76.7,7.6,"73.900000000000006","5.93",96,10,0.96,15,1.12,4.7,1.33,175,3.5,0.98
"26","124",16,71,"RHQ",19,"College Station, TX",1478,"PHY 333WRF",3,4.25,0.85,1.25,85.7,7.6,30.8,7.3,76.7,8,"77.3","6.42",142,14,0.97,15,1.13,4.6,1.33,179,3.1,0.99
"26","119",16,71,"RHQ",19,"College Station, TX",1501,"DP 1555B2RF",1,3.93,0.85,1.24,84.3,8.1,31.8,7.4,80.8,7.1,"68.599999999999994","5.78",115,5,0.91,18,1.09,5.7,1.3,168,3.5,0.96
"26","120",16,71,"RHQ",19,"College Station, TX",1501,"DP 1555B2RF",3,4.38,0.85,1.25,86.2,7.2,30.8,7.9,79.6,7.3,"69.599999999999994","5.72",124,3,0.93,16,1.1,5,1.3,182,3.1,0.99
"26","125",16,71,"RHQ",19,"College Station, TX",1502,"PHY 552WRF",1,4.11,0.85,1.22,85,7.8,32,7.2,77.5,6.9,"80.3","6.96",228,6,0.89,20,1.07,6.3,1.28,163,4.5,0.96
"26","126",16,71,"RHQ",19,"College Station, TX",1502,"PHY 552WRF",1,3.91,0.85,1.26,86,7.1,32.2,7,78.8,7,"78.8","5.99",147,12,0.97,15,1.13,4.4,1.31,168,3,0.99
"26","129",16,71,"RHQ",19,"College Station, TX",1503,"FM 1830GLT",1,4.42,0.86,1.32,87.2,5.4,33.2,6.6,81,6.3,"73.400000000000006","4.83",87,8,1.01,11,1.16,3.2,1.35,176,2.1,1.02
"26","130",16,71,"RHQ",19,"College Station, TX",1503,"FM 1830GLT",3,4.62,0.87,1.26,85.2,7.5,33.1,6.5,80.8,6.5,"80.599999999999994","5.49",155,7,0.95,16,1.13,4.9,1.34,177,2.9,1.01
"26","111",16,71,"RHQ",19,"College Station, TX",1514,"Ark 0819-84",1,5.22,0.88,1.34,87.1,5.4,34.4,6.8,77.3,7.4,"73.900000000000006","13.94",60,10,1.04,11,1.19,3,1.4,210,1.5,1.06
"26","112",16,71,"RHQ",19,"College Station, TX",1514,"Ark 0819-84",3,4.76,0.87,1.3,87.3,5.9,34.7,7.2,77.1,7.8,"74.900000000000006","5.77",84,9,0.96,16,1.13,4.7,1.33,186,3.2,1
"26","113",16,71,"RHQ",19,"College Station, TX",1515,"Ark 0822-75",1,4.37,0.85,1.3,86.1,6.3,30.2,8,75.3,8.5,"72.2","6.18",144,2,0.93,19,1.12,6,1.35,180,3.5,0.98
"26","114",16,71,"RHQ",19,"College Station, TX",1515,"Ark 0822-75",3,4.45,0.86,1.31,85.3,6.3,33.4,7.8,77.7,7.3,"76.7","5.84",128,5,0.89,22,1.1,6.9,1.34,177,4.3,0.97
"26","115",16,71,"RHQ",19,"College Station, TX",1516,"DP 1646B2XF",1,4.29,0.85,1.3,85.3,6.5,29.9,7.8,78,7.1,"69.900000000000006","6.31",109,3,0.95,17,1.13,5.2,1.35,174,4,0.96
"26","116",16,71,"RHQ",19,"College Station, TX",1516,"DP 1646B2XF",3,3.78,0.84,1.33,84.2,5.8,29.2,7.2,77.7,7,"72.7","6.55",280,8,0.89,23,1.11,7.6,1.36,164,5.2,0.93
"26","117",16,71,"RHQ",19,"College Station, TX",1517,"DP 1614B2XF",1,5.04,0.86,1.27,86.9,6.5,29,8.7,76.8,8.1,"72.3","6.95",134,11,0.94,16,1.09,4.8,1.29,192,2.9,0.98
